symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
Gm7212,0.0,0.0,0.0,0.0
Gm7213,0.0,0.0,0.091583,0.0
Gm7214,0.0,0.0,0.0,0.0
Gm7219,0.0,0.0,0.0,0.0
Gm7222,0.0,0.0,0.0,0.0
Gm7224,0.0,0.0,0.034105,0.0
Gm7229,0.0,0.0,0.0,0.0
Gm7230,0.0,0.0,0.0,0.0
Gm7232,0.0,0.0237,0.0,0.0
Gm7233,0.0,0.098004,0.0,0.10984
Gm7237,0.0,0.0,0.0,0.071406
Gm7238,0.0,0.0,0.0,0.0
Gm7239,0.0,0.0,0.0,0.0
Gm7240,0.997422,0.0,1.059204,0.129625
Gm7241,0.0,0.0,0.0,0.0
Gm7242,0.0,0.0,0.0,0.0
Gm7244,0.0,0.0,0.0,0.0
Gm7247,0.0,0.0,0.235085,0.334236
Gm7251,0.0,0.058069,0.09027,0.0
Gm7252,0.0,0.0,0.0,0.0
Gm7255,0.0,0.0,0.0,0.0
Gm7257,0.0,0.0,0.0,0.0
Gm7258,0.0,0.0,1.529217,0.0
Gm7265,0.0,0.057817,0.331855,0.478345
Gm7266,0.614322,0.0,0.0,0.599954
Gm7269,0.0,0.0,0.05225,0.0
Gm7270,0.0,0.0,0.0,0.0
Gm7271,0.0,0.0,0.0,0.0
Gm7272,0.0,0.0,0.0,0.0
Gm7275,0.0,0.0,0.0,0.067821
Gm7276,0.0,0.0,0.0,0.0
Gm7278,0.0,0.0,0.0,0.302089
Gm7281,0.0,0.0,0.227512,0.580484
Gm7284,0.0,0.0,0.0,0.0
Gm7285,0.241881,0.666689,1.001656,1.549969
Gm7286,0.0,0.0,0.0,0.0
Gm7287,0.0,0.0,0.0,0.0
Gm7289,0.0,0.0,0.0,0.0
Gm7290,0.0,0.0,0.0,0.0
Gm7291,0.0,0.0,0.0,0.0
Gm7292,0.0,0.0,0.0,0.0
Gm7293,0.0,0.0,0.0,0.0
Gm7298,0.0,0.0,0.0,0.0
Gm7299,0.196965,0.0,0.0,0.717737
Gm7308,0.197398,0.508548,1.207166,0.852473
Gm7309,0.0,0.0,0.0,0.0
Gm7312,0.514054,0.584493,1.371069,0.967649
Gm7313,0.0,0.0,0.0,0.0
Gm7316,0.0,0.0,0.0,0.27245
Gm7318,0.0,0.0,0.160205,0.0
Gm7319,0.0,0.0,0.0,0.0
Gm732,0.0,0.0,0.0,0.0
Gm7324,0.318911,0.276882,2.323491,3.162106
Gm7327,0.0,0.0,0.167216,0.0
Gm7328,0.0,0.0,0.0,0.128011
Gm7329,0.0,6.165967,0.0,0.0
Gm7331,0.0,0.0,0.692661,0.0
Gm7332,0.0,0.0,0.0,0.0
Gm7333,0.0,0.0,0.0,0.0
Gm7334,0.0,0.0,7.65407,6.44947
Gm7335,0.0,0.0,0.0,0.0
Gm7336,3.434684,0.0,10.084727,16.600582
Gm7337,0.0,0.0,0.0,0.0
Gm7340,0.04873,0.0,0.254232,0.0
Gm7341,0.0,0.0,0.0,0.0
Gm7343,0.0,0.0,0.0,0.0
Gm7344,0.0,0.0,0.0,0.0
Gm7346,0.0,0.0,0.0,0.0
Gm7347,0.0,0.0,0.0,0.0
Gm7350,0.0,0.0,0.0,0.0
Gm7351,0.0,0.0,0.0,0.0
Gm7352,0.0,0.0,0.0,0.0
Gm7353,0.0,0.0,0.186545,0.225862
Gm7356,0.0,0.0,0.0,0.0
Gm7357,0.0,0.0,0.0,0.0
Gm7358,0.0,0.071073,0.0,0.0
Gm7361,0.0,0.0,0.026288,0.084507
Gm7363,0.0,0.0,0.0,0.0
Gm7364,0.0,0.0,0.0,0.0
Gm7365,0.0,0.0,0.0,0.0
Gm7367,2.039379,0.0,0.0,0.0
Gm7368,0.0,0.0,0.0,0.0
Gm7369,0.0,0.0,0.0,0.0
Gm7370,0.0,0.0,0.0,0.0
Gm7371,0.0,0.0,0.0,0.0
Gm7375,0.0,0.0,0.0,0.0
Gm7380,0.0,0.0,0.0,0.0
Gm7381,0.0,0.0,0.0,0.0
Gm7382,0.0,0.0,0.0,0.0
Gm7384,0.0,0.0,0.0,0.0
Gm7386,0.0,0.0,0.0,0.0
Gm7389,0.0,0.0,0.024445,0.053336
Gm7390,0.0,0.0,0.0,0.0
Gm7391,0.0,0.0,0.0,0.0
Gm7392,0.0,0.0,0.0,0.0
Gm7393,0.0,0.0,0.0,0.515698
Gm7394,0.0,0.0,0.0,0.0
Gm7395,0.0,0.0,0.0,0.0
Gm7397,0.0,0.0,0.0,0.0
Gm7398,0.0,0.0,0.0,0.0
Gm7399,0.198747,0.0,0.119241,0.0
Gm7405,0.0,0.0,0.0,0.0
Gm7407,0.0,0.0,0.0,0.0
Gm7408,0.0,0.0,0.0,0.0
Gm7412,0.0,0.0,0.0,0.0
Gm7413,0.333339,0.278012,0.636832,0.688873
Gm7415,0.0,0.0,0.0,0.0
Gm7416,0.0,0.105107,0.095306,0.051448
Gm7417,0.0,0.0,0.0,0.0
Gm7418,0.078111,0.0,0.0,0.0
Gm7419,0.0,0.0,0.0,0.0
Gm7420,0.0,0.0,0.209171,0.0
Gm7421,0.0,0.0,0.0,0.0
Gm7422,0.0,0.0,0.0,0.0
Gm7424,0.078249,0.131436,0.0,0.225688
Gm7426,0.0,0.0,0.0,0.0
Gm7429,0.0,0.0,0.0,0.0
Gm7430,0.0,0.0,0.0,0.0
Gm7432,0.224749,0.067346,1.115103,0.0
Gm7434,0.0,0.182237,0.0,0.0
Gm7435,1.366091,0.063969,6.080669,5.464345
Gm7436,0.0,0.0,0.0,0.0
Gm7437,0.0,0.0,0.0,0.0
Gm7438,0.0,0.0,0.0,0.0
Gm7439,0.0,0.0,0.0,0.0
Gm7441,0.0,0.0,0.08833,0.0
Gm7442,0.0,0.0,0.0,0.0
Gm7443,0.0,0.0,0.0,0.823558
Gm7444,0.0,0.0,0.0,0.104914
Gm7445,0.0,0.0,0.0,0.0
Gm7446,0.463852,0.209863,0.198057,0.0
Gm7449,0.0,0.0,0.0,0.0
Gm7451,0.0,0.53089,0.841942,0.671815
Gm7452,0.0,0.0,0.028393,0.0
Gm7456,0.0,0.0,0.0,0.0
Gm7457,0.0,0.0,0.0,0.0
Gm7459,0.0,0.0,0.0,0.0
Gm7461,0.0,0.0,0.272264,0.205516
Gm7463,0.0,0.0,0.0,0.0
Gm7467,0.108594,0.0,0.402624,0.909879
Gm7468,0.0,0.0,0.0,0.0
Gm7470,0.0,0.0,0.0,0.0
Gm7473,0.0,0.0,0.0,0.0
Gm7476,0.109352,0.0,0.0,0.0
Gm7478,0.0,0.0,0.0,0.0
Gm7480,0.0,0.134461,0.0,0.0
Gm7481,0.0,0.0,0.0,0.0
Gm7482,0.0,0.0,0.0,0.0
Gm7485,0.0,0.0,0.0,0.0
Gm7488,51.819558,38.720606,66.973629,41.754826
Gm7489,0.0,0.0,0.0,0.0
Gm7492,0.0,0.0,0.0,0.0
Gm7493,0.0,0.0,0.0,0.0
Gm7494,0.0,0.0,0.0,0.0
Gm7495,0.0,0.0,0.0,0.0
Gm7496,0.126699,0.0,0.749225,0.40416
Gm7497,0.138432,0.117871,0.475455,0.0
Gm7498,0.0,0.0,0.08547,0.181939
Gm7499,0.0,0.0,0.0,0.0
Gm7502,0.20975,0.0,0.0,0.0
Gm7504,0.0,0.0,0.0,0.0
Gm7506,0.0,0.0,0.0,0.0
Gm7507,0.0,0.334965,0.270131,0.0
Gm7508,0.0,0.0,0.0,0.0
Gm7511,0.0,0.750109,0.607081,0.674584
Gm7512,0.0,0.0,0.0,0.0
Gm7514,0.083074,0.0,0.0,0.0
Gm7516,0.0,0.0,0.0,0.0
Gm7517,0.066857,0.028129,0.191322,0.0
Gm7525,0.0,0.783998,0.257984,0.564396
Gm7529,0.0,0.0,0.0,0.0
Gm7530,0.0,0.0,0.0,0.0
Gm7534,0.0,0.0,0.0,0.0
Gm7535,0.058297,0.100481,0.0,0.0
Gm7536,3059.336768,2230.054398,2809.065367,2076.208673
Gm7537,0.0,0.0,0.0,0.0
Gm7538,0.0,0.0,0.0,0.0
Gm7539,0.0,0.0,0.0,0.0
Gm7540,0.0,0.0,0.0,0.0
Gm7541,0.0,0.36647,0.593174,0.435108
Gm7542,0.0,0.0,0.119153,0.0
Gm7543,0.0,0.0,0.0,0.0
Gm7544,0.0,0.0,0.0,0.0
Gm7545,0.0,0.0,0.0,0.0
Gm7546,0.0,0.0,0.0,0.0
Gm7550,0.0,0.0,0.0,0.0
Gm7551,0.0,0.0,0.151532,0.0
Gm7553,0.0,0.0,0.0,0.0
Gm7554,0.0,0.0,0.0,0.0
Gm7556,0.0,0.0,0.0,0.0
Gm7557,0.0,0.0,0.0,0.0
Gm7558,0.0,0.0,0.0,0.0
Gm7560,0.0,0.0,0.0,0.123749
Gm7561,0.079071,0.0,0.0,0.0
Gm7562,0.0,0.0,0.0,0.0
Gm7565,0.191789,0.082545,0.0,0.0
Gm7566,0.0,0.0,0.0,0.0
Gm7568,0.0,0.0,0.0,0.0
Gm7570,0.0,0.0,0.0,0.0
Gm7571,0.0,0.0,0.0,0.10757
Gm7572,0.0,0.0,0.0,0.0
Gm7577,0.0,0.0,0.0,0.0
Gm7579,0.0,0.0,0.0,0.0
Gm7580,0.0,0.0,0.0,0.0
Gm7582,0.0,0.0,0.413316,0.708362
Gm7583,0.0,0.0,0.0,0.0
Gm7584,0.0,0.0,0.0,0.0
Gm7587,0.0,0.0,0.0,0.0
Gm7588,0.0,0.0,0.0,0.0
Gm7589,0.0,0.116084,0.176782,0.0
Gm7591,0.0,0.0,0.0,0.115858
Gm7592,0.661667,0.0,0.585065,0.273766
Gm7593,0.0,0.0,0.0,0.0
Gm7594,0.0,0.0,0.0,0.0
Gm7595,0.0,0.0,0.0,0.0
Gm7596,0.0,0.0,0.0,0.0
Gm7598,0.065574,0.055206,0.360951,0.392275
Gm7599,0.062759,0.0,0.087486,0.0
Gm7600,0.079586,0.0,0.0,0.113584
Gm7604,0.0,0.0,0.0,0.0
Gm7607,0.0,0.0,0.0,0.0
Gm7609,0.861669,0.938784,1.2437549999999995,0.648814
Gm7611,0.0,0.0,0.0,0.0
Gm7613,0.0,0.0,0.0,0.0
Gm7614,0.0,0.0,0.0,0.0
Gm7616,0.0,0.0,0.0,0.0
Gm7618,11.184315,0.0,0.0,0.0
Gm7619,0.0,0.0,0.0,0.0
Gm7621,0.0,0.0,0.0,0.0
Gm7622,0.0,0.0,0.0,0.0
Gm7624,0.0,0.0,0.0,0.0
Gm7626,0.0,0.0,0.0,0.0
Gm7627,0.0,0.0,0.0,0.0
Gm7628,0.077756,0.069159,0.332388,0.383207
Gm7631,0.0,0.0,0.0,0.0
Gm7633,0.049485,0.20917,0.022265,0.0
Gm7634,0.0,0.0,0.0,0.0
Gm7638,0.0,0.336688,0.173732,0.096379
Gm7639,0.0,0.0,0.0,0.0
Gm7642,0.0,0.0,0.0,0.051301
Gm7644,0.117227,0.0,0.079508,0.085101
Gm7645,0.382465,0.4097,0.0,0.258593
Gm7646,0.0,0.0,0.0,0.0
Gm7647,0.0,0.0,0.0,0.0
Gm7648,0.0,0.0,0.0,0.0
Gm765,0.0,0.0,0.0,0.0
Gm7651,0.0,0.0,0.102732,0.0
Gm7652,0.0,0.0,0.0,0.0
Gm7653,0.0,0.0,0.0,0.0
Gm7654,0.0,0.0,0.318843,0.168852
Gm7656,0.0,0.0,0.20534,0.108861
Gm7657,0.0,0.0,0.0,0.0
Gm7658,0.0,0.0,0.0,0.0
Gm7663,0.0,0.0,0.0,0.0
Gm7664,0.199283,0.0,0.0,0.295896
Gm7665,0.0,0.0,0.0,0.0
Gm7666,16.040223,20.661803,1.03402,0.0
Gm7669,0.0,0.0,0.049285,0.054438
Gm7670,0.0,0.0,0.0,0.0
Gm7672,0.0,0.0,0.0,0.0
Gm7675,0.0,0.0,0.0,0.0
Gm7676,0.0,0.0,0.0,0.0
Gm7678,0.274499,0.058242,0.660177,0.61128
Gm7680,0.0,0.0,0.0,0.0
Gm7682,0.0,0.0,0.0,0.0
Gm7684,0.0,0.081228,0.0,0.261772
Gm7688,0.0,0.345496,0.0,0.0
Gm7690,0.0,0.0,0.0,0.0
Gm7691,0.0,0.0,0.0,0.0
Gm7692,0.0,0.0,0.344274,0.0
Gm7693,0.0,0.0,0.0,0.0
Gm7694,2.800228,3.462495,5.707299,7.410289
Gm7695,0.0,0.090389,0.0,0.0
Gm7696,0.238671,0.801542,4.765361,5.880324
Gm7697,0.0,0.0,0.0,0.0
Gm7700,0.0,0.0,0.0,0.0
Gm7701,0.0,0.0,0.0,0.0
Gm7706,0.0,0.0,0.0,0.0
Gm7707,0.0,0.0,0.141235,0.0
Gm7708,0.0,0.0,0.0,0.0
Gm7709,0.0,0.0,0.0,0.0
Gm7712,0.0,0.0,0.0,0.0
Gm7713,0.0,0.0,0.0,0.0
Gm7714,0.0,0.0,0.0,0.0
Gm7719,0.0,0.0,0.0,0.0
Gm7721,0.0,0.0,0.0,0.0
Gm7722,0.110274,0.0,0.0,0.0
Gm7726,0.0,0.0,0.0,0.0
Gm7727,0.0,0.0,0.0,0.0
Gm7729,0.0,0.287461,0.29744,0.184558
Gm773,0.351979,0.174302,0.095285,0.0
Gm7730,0.413287,0.0,0.807395,1.480389
Gm7731,0.0,0.0,0.0,0.0
Gm7732,0.0,0.0,0.0,0.0
Gm7733,0.0,0.0,0.0,0.0
Gm7734,0.0,0.0,0.0,0.0
Gm7735,0.0,0.0,0.0,0.0
Gm7736,0.0,0.0,0.0,0.0
Gm7739,0.0,0.0,0.0,0.0
Gm7740,0.0,0.0,0.0,0.0
Gm7741,0.0,0.0,0.0,0.0
Gm7742,0.0,0.0,0.0,0.0
Gm7745,0.0,0.0,0.0,0.0
Gm7746,0.0,0.0,0.0,0.0
Gm7748,0.0,0.0,0.0,0.0
Gm7751,0.0,0.0,0.0,0.0
Gm7753,0.0,0.0,0.0,0.0
Gm7754,0.0,0.0,0.0,0.0
Gm7760,0.0,0.0,0.163771,0.0
Gm7761,0.0,0.0,0.0,0.0
Gm7762,0.0,0.0,0.0,0.0
Gm7763,0.0,0.0,0.0,0.0
Gm7765,0.0,0.0,0.0,0.0
Gm7768,0.0,0.0,0.0,0.0
Gm7769,0.0,0.0,0.0,0.0
Gm7774,0.0,0.0,0.0,0.0
Gm7775,0.0,0.0,0.0,0.0
Gm7776,0.0,0.0,0.0,0.0
Gm7778,0.0,0.0,0.0,0.0
Gm7780,0.0,0.0,0.0,0.0
Gm7781,0.0,0.0,0.0,0.0
Gm7783,0.0,0.0,0.0,0.0
Gm7784,0.0,0.0,0.0,0.0
Gm7785,0.279757,0.0,0.572186,0.302793
Gm7786,0.0,0.0,0.0,0.0
Gm7787,0.0,0.0,0.0,0.162666
Gm7789,0.0,0.0,0.0,0.0
Gm7790,0.0,0.0,0.0,0.0
Gm7791,0.0,0.0,0.0,0.0
Gm7792,0.0,0.0,0.0,0.0
Gm7799,0.0,0.0,0.0,0.0
Gm7802,0.0,0.0,0.0,0.0
Gm7803,0.0,0.0,0.0,0.0
Gm7804,0.0,0.084409,0.0,0.0
Gm7805,0.0,0.0,0.292435,0.311754
Gm7807,0.0,0.0,0.8385,0.0
Gm7808,0.0,0.0,0.0,0.0
Gm7809,0.0,0.0,0.0,0.368942
Gm7812,0.0,0.0,0.0,0.0
Gm7814,0.0,0.0,0.0,0.0
Gm7815,0.0,0.0,0.0,0.0
Gm7816,0.163413,0.120025,0.0,0.270732
Gm7820,0.0,0.0,0.0,0.0
Gm7821,0.0,0.0,0.0,0.0
Gm7822,0.0,0.0,0.0,0.0
Gm7823,0.0,0.0,0.0,0.0
Gm7824,0.0,0.0,0.0,0.0
Gm7825,0.0,0.0,0.0,0.0
Gm7831,0.0,0.0,0.0,0.21209
Gm7832,0.0,0.0,0.322177,0.0
Gm7833,0.0,0.0,0.0,0.0
Gm7834,0.0,0.0,0.0,0.0
Gm7836,0.0,0.0,0.0,0.0
Gm7837,0.0,0.0,0.0,0.0
Gm7838,0.0,0.0,0.0,0.0
Gm7839,0.0,0.0,0.0,0.0
Gm7840,0.0,0.0,0.0,0.0
Gm7841,0.0,0.0,0.0,0.0
Gm7842,0.0,0.0,0.0,0.0
Gm7846,0.0,0.0,0.0,0.0
Gm7847,0.0,0.0,0.0,0.0
Gm7848,0.0,0.0,0.0,0.0
Gm7849,0.0,0.0,0.0,0.0
Gm7850,0.0,0.063894,0.109224,0.0
Gm7851,0.0,0.0,0.0,0.0
Gm7853,0.0,0.0,0.0,0.0
Gm7854,0.0,0.0,0.0,0.0
Gm7855,0.0,0.0,0.0,0.0
Gm7856,0.039563,0.0,0.0,0.0
Gm7857,0.0,0.0,0.0,0.0
Gm7858,0.0,0.0,0.0,0.0
Gm7859,0.0,0.0,0.0,0.0
Gm7860,0.239115,0.105694,0.210634,0.352963
Gm7861,0.0,0.0,0.0,0.0
Gm7862,2.187021,2.310138,6.359843,0.857076
Gm7863,0.0,0.0,0.0,0.0
Gm7867,0.284115,0.0,0.389725,0.207446
Gm7868,0.0,0.078472,0.124581,0.267148
Gm7869,0.0,0.0,0.0,0.0
Gm7870,0.0,0.0,0.0,0.0
Gm7871,0.0,0.0,0.0,0.0
Gm7876,0.0,0.0,0.0,0.0
Gm7879,0.0,0.0,0.0,0.0
Gm7880,0.0,0.0,0.0,0.0
Gm7882,0.0,0.0,0.0,0.049057
Gm7887,0.0,1.340261,2.963496,0.381505
Gm7889,0.0,0.0,0.0,0.0
Gm7890,0.50882,0.929807,5.619419,7.185453
Gm7891,0.0,0.0,0.0,0.0
Gm7893,0.0,0.0,0.0,0.0
Gm7895,0.0,0.0,0.0,0.0
Gm7896,0.0,0.0,0.0,0.0
Gm7897,0.0,0.0,0.0,0.0
Gm7899,0.0,0.0,0.0,0.043308
Gm7901,0.0,0.0,0.113519,0.06385
Gm7902,0.0,0.0,0.4542,0.440254
Gm7903,0.0,0.0,0.0,0.0
Gm7904,0.0,0.0,0.201534,0.218653
Gm7905,0.0,0.0,0.0,0.0
Gm7908,0.112285,0.190278,0.0,0.0
Gm7909,0.0,0.0,0.0,0.294671
Gm7910,0.0,0.0,0.0,0.0
Gm7911,0.0,0.0,0.0,0.0
Gm7916,0.0,0.0,0.0,0.0
Gm7919,0.0,0.0,0.0,0.0
Gm7920,0.0,0.0,0.0,0.0
Gm7924,0.0,0.0,0.0,0.0
Gm7925,0.0,0.0,0.0,0.0
Gm7927,0.0,0.0,0.0,0.0
Gm7928,0.0,0.0,0.0,0.294229
Gm7929,0.0,0.0,0.0,0.0
Gm7931,1.782799,0.0,0.894735,1.768154
Gm7932,0.057635,0.0,0.0,0.082664
Gm7933,0.0,0.0,0.0,0.0
Gm7935,0.0,0.0,0.091765,0.0
Gm7936,0.0,0.0,0.370014,0.397773
Gm7939,0.0,0.0,0.0,0.0
Gm7940,0.0,0.0,0.0,0.0
Gm7942,0.0,0.0,0.0,0.0
Gm7943,0.0,0.0,0.0,0.0
Gm7945,0.0,0.0,0.0,0.0
Gm7946,0.0,0.0,0.0,0.0
Gm7948,0.0,0.0,0.0,0.0
Gm7950,0.0,0.0,0.0,0.0
Gm7951,0.0,0.0,0.711505,0.625252
Gm7952,0.0,0.0,0.0,0.0
Gm7953,0.0,0.0,0.0,0.0
Gm7954,0.0,0.0,0.0,0.0
Gm7957,0.0,0.0,0.0,0.0
Gm7958,0.0,0.0,0.0,0.0
Gm7959,0.0,0.0,0.0,0.0
Gm7961,0.0,0.0,0.0,0.063656
Gm7962,0.021715,0.0,0.095797,0.0
Gm7964,0.057772,0.0,0.0,0.215139
Gm7965,0.0,0.0,0.0,0.0
Gm7967,0.97009,0.7383359999999999,3.49722,4.850158
Gm7968,0.42383,0.679336,2.363297,3.010429
Gm7969,0.028157,0.187695,0.0,0.037774
Gm7970,0.0,0.0,0.0,0.0
Gm7971,0.0,0.0,0.0,0.0
Gm7972,0.0,0.122065,0.158717,0.339201
Gm7973,0.150074,0.12309,0.630934,0.0
Gm7974,0.0,0.0,0.0,0.0
Gm7976,0.0,0.0,0.0,0.0
Gm7977,0.0,0.0,0.0,0.0
Gm7978,0.0,0.0,0.0,0.0
Gm7979,0.0,0.0,0.0,0.0
Gm7980,0.0,0.0,0.060774,0.0
Gm7982,0.0,0.0,0.0,0.0
Gm7984,0.0,0.0,0.270546,0.31473
Gm7985,0.084831,0.0,0.0,0.211077
Gm7986,0.0,0.222386,0.186176,0.0
Gm7988,0.0,0.0,0.0,0.0
Gm7990,0.0,0.0,0.0,0.0
Gm7991,0.0,0.0,0.902625,1.146365
Gm7993,0.0,0.036749,0.0,0.061867
Gm7995,0.0,0.0,0.0,0.233208
Gm7997,0.326685,0.05731,0.085248,0.64436
Gm8000,0.0,0.0,0.0,0.0
Gm8004,0.0,0.0,0.0,0.0
Gm8005,0.0,0.0,0.285671,0.0
Gm8009,0.0,0.0,0.0,0.0
Gm8010,0.0,0.0,0.0,0.0
Gm8011,0.0,0.488434,3.784898,3.865032
Gm8013,1.198319,0.83181,0.0,0.0
Gm8016,0.178226,0.412058,0.499062,0.11092
Gm8018,0.0,0.0,0.0,0.0
Gm8019,0.103977,0.090193,0.416234,0.0
Gm8020,0.0,0.0,0.0,0.0
Gm8022,0.0,0.0,0.0,0.0
Gm8023,0.0,0.0,0.0,0.0
Gm8024,0.0,0.0,0.0,0.0
Gm8031,0.0,0.0,0.0,0.0
Gm8032,0.0,0.0,0.0,0.0
Gm8034,0.0,0.0,0.0,0.0
Gm8035,0.0,0.0,0.0,0.0
Gm8036,0.0,0.0,0.0,0.0
Gm8038,0.0,0.0,0.0,0.032972
Gm8039,0.0,0.0,0.0,0.0
Gm8041,0.0,0.0,0.0,0.0
Gm8043,0.0,0.0,0.0,0.0
Gm8046,0.493089,0.0,1.341088,2.084603
Gm8047,0.0,0.0,0.0,0.0
Gm8048,0.0,0.0,0.096985,0.0
Gm8049,0.0,0.0,0.0,0.0
Gm805,0.0,0.0,0.0,0.136476
Gm8050,0.0,0.0,0.21205,0.226376
Gm8051,0.0,0.0,0.0,0.251762
Gm8054,0.0,0.0,0.0,0.0
Gm8055,0.0,0.0,0.0,0.0
Gm8058,0.0,0.0,0.0,0.0
Gm8061,0.0,0.0,0.0,0.0
Gm8062,0.0,0.0,0.0,0.0
Gm8065,0.0,0.0,0.929378,0.533453
Gm8066,1.563937,6.432052,13.482064,13.189762
Gm8068,0.0,0.0,0.0,0.0
Gm8069,0.0,0.0,0.0,0.0
Gm807,0.646665,0.295275,2.170147,0.933137
Gm8074,0.0,0.0,0.0,0.0
Gm8075,0.0,0.0,0.0,0.0
Gm8077,0.0,0.0,0.0,0.0
Gm8079,0.0,0.0,0.0,0.0
Gm8080,0.0,0.0,0.0,0.0
Gm8082,0.0,0.0,0.062701,0.0
Gm8083,0.0,0.0,0.0,0.0
Gm8084,0.0,0.0,0.0,0.0
Gm8087,0.0,0.0,0.0,0.0
Gm8089,0.0,0.0,0.0,0.0
Gm8091,0.0,0.0,0.0,0.235561
Gm8093,1.341679,0.207328,0.338053,1.938652
Gm8094,0.0,0.0,0.0,0.0
Gm8096,0.0,0.0,0.0,0.0
Gm8097,0.0,0.0,0.0,0.105979
Gm8098,0.0,0.0,0.262502,0.751707
Gm8099,0.0,0.0,0.0,0.0
Gm8100,0.0,0.0,0.0,0.0
Gm8101,0.0,0.0,0.0,0.0
Gm8104,0.063833,0.0,0.153794,0.0
Gm8106,0.0,0.0,0.0,0.0
Gm8107,0.0,0.0,0.0,0.0
Gm8108,0.0,0.0,0.0,0.0
Gm8109,0.0,0.0,0.0,0.0
Gm8110,0.0,0.0,0.0,0.0
Gm8111,0.0,0.0,0.0,0.0
Gm8112,0.164898,0.0,0.0,0.0
Gm8113,0.922006,0.723541,3.073871,2.350022
Gm8114,0.0,0.0,0.0,0.0
Gm8115,0.0,0.0,0.0,0.0
Gm8116,0.0,0.0,0.0,0.0
Gm8121,0.0,0.0,0.0,0.0
Gm8122,0.0,0.0,0.0,0.0
Gm8125,0.0,0.0,0.0,0.0
Gm8126,0.0,0.425207,0.069137,0.122738
Gm8127,0.0,0.230417,0.473595,0.506817
Gm8129,0.0,7.802103,2.077063,5.228006
Gm813,0.0,0.0,0.0,0.0
Gm8131,0.0,0.0,0.0,0.0
Gm8132,0.0,0.0,0.0,0.0
Gm8137,0.82793,1.708884,1.873593,0.472162
Gm8138,0.0,0.0,0.0,0.0
Gm8139,0.0,0.0,0.0,0.0
Gm8141,0.0,0.0,0.0,0.0
Gm8143,0.0,0.0,0.0,0.0
Gm8145,0.0,0.430227,0.119494,0.0
Gm8146,0.0,0.0,0.0,0.0
Gm815,0.0,0.0,0.0,0.0
Gm8151,0.0,0.0,0.0,0.0
Gm8152,0.275,0.0,0.391641,0.695726
Gm8153,0.0,1.554057,1.450264,2.471895
Gm8155,0.0,0.0,0.0,0.0
Gm8158,0.164898,0.0,0.0,0.0
Gm8159,0.0,0.0,0.0,0.0
Gm816,0.0,0.0,0.0,0.0
Gm8161,0.0,0.0,0.0,0.0
Gm8162,0.0,0.0,0.0,0.0
Gm8163,0.0,0.0,0.0,0.0
Gm8164,0.0,0.0,0.0,0.0
Gm8165,0.0,0.0,0.0,0.0
Gm8167,0.0,0.0,0.0,0.0
Gm8168,0.0,0.0,0.0,0.0
Gm8170,0.222341,0.893046,3.772445,2.893646
Gm8171,0.0,0.0,0.0,0.0
Gm8172,0.10187,0.089442,0.0,0.0
Gm8173,0.0,0.0,0.034373,0.0
Gm8174,0.0,0.0,0.091387,0.0
Gm8176,0.0,0.0,0.0,0.0
Gm8177,0.0,0.0,0.0,0.0
Gm8178,0.0,0.0,0.0,0.0
Gm8180,0.0,0.0,0.0,0.0
Gm8181,0.0,0.0,0.0,0.0
Gm8182,0.0,0.0,0.0,0.0
Gm8183,0.0,0.0,0.0,0.0
Gm8185,0.0,0.162627,0.0,0.0
Gm8186,233.438976,123.593943,222.69721,190.302742
Gm8188,0.0,0.0,0.048653,0.0
Gm8189,0.0,0.0,0.0,0.086378
Gm8190,0.0,0.0,0.152824,0.0
Gm8192,0.0,0.0,0.0,0.0
Gm8194,0.0,0.0,0.0,0.0
Gm8197,0.0,0.0,0.0,0.0
Gm8199,0.0,0.0,0.0,0.0
Gm8200,0.0,0.0,0.0,0.0
Gm8202,0.0,0.0,0.0,0.0
Gm8203,78.033637,149.836453,0.0,38.772118
Gm8204,0.0,0.0,0.0,0.0
Gm8206,0.784783,0.113356,0.920692,0.469816
Gm8207,0.0,0.0,0.0,0.0
Gm8209,0.0,0.0,0.0,0.0
Gm8210,0.0,0.0,0.0,0.0
Gm8212,0.0,0.0,0.0,0.0
Gm8213,0.411018,1.24028,0.0,0.306178
Gm8214,0.0,0.0,0.0,0.0
Gm8215,0.0,0.0,0.0,0.0
Gm8216,0.0,0.0,0.0,0.0
Gm8217,0.0,0.0,0.0,0.0
Gm8219,0.0,0.0,0.0,0.0
Gm8220,0.0,0.0,0.0,0.0
Gm8221,0.103927,0.0,0.0,0.0
Gm8224,0.0,0.0,0.0,0.0
Gm8225,0.501459,0.0,0.0,0.0
Gm8226,0.0,0.0,0.0,0.0
Gm8227,0.0,0.0,0.0,0.0
Gm8228,0.0,0.0,0.0,0.0
Gm8229,0.0,0.0,0.154863,0.0
Gm8231,0.260751,0.141288,0.476751,0.378981
Gm8232,0.0,0.0,0.0,0.0
Gm8233,0.0,0.0,0.0,0.0
Gm8234,0.224253,0.376014,0.528732,0.242368
Gm8237,0.0,0.0,0.0,0.0
Gm8238,0.0,0.0,0.0,0.0
Gm8239,0.0,0.0,0.0,0.0
Gm8241,0.0,0.0,0.0,0.0
Gm8242,0.585712,0.0,0.192863,0.0
Gm8244,0.0,0.0,0.0,0.0
Gm8245,0.0,0.0,0.0,0.0
