symbol,IRRP1,IRRP2,IRRP3,RP1,RP2,RP3,V1,V2,V3
Olfr1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1350,0.217467,0.331957,0.12844,0.0,0.0,0.0,0.0,0.045625,0.424338
Olfr1351,0.0,0.0,0.038048,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1352,0.0,0.53049,0.0,0.0,0.0,0.0,0.0,0.058602,0.0
Olfr1353,0.0,0.0,0.130127,0.0,0.797065,0.113569,0.0,0.542123,0.192305
Olfr1354,0.0,0.0,0.055651,0.0,0.095369,0.0,0.02832,0.072881,0.0
Olfr1355,0.0,0.0,0.031355,0.0,0.0,0.0,0.0,0.109733,0.202166
Olfr1356,0.110135,0.185601,0.156126,0.065435,0.109598,0.282517,0.131357,0.05259,0.262727
Olfr1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1358,0.0,0.0,0.0,0.0,0.0,0.082813,0.0,0.0,0.098765
Olfr1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1366,0.0,0.0,0.058622,0.0,0.0,0.0,0.060307,0.101998,0.0
Olfr1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1369-ps1,0.036757,0.0,0.0,0.050126,0.024015,0.047951,0.028811,0.0,0.0
Olfr137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1372-ps1,0.561038,3.065495,2.958155,23.973575,3.689409,18.363234,1.542093,18.761861,15.096935
Olfr1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1374-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1376-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1379-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1380,0.0,0.0,0.0,0.0,0.0,0.059505,0.0,0.0,0.0
Olfr1381,0.00899,0.03312,0.029552,0.057551,0.040164,0.066172,0.016024,0.06679,0.01678
Olfr1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1383,0.0,0.0,0.040966,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1385,0.480963,1.453694,1.151382,0.83065,1.195915,1.41772,0.446394,1.74745,1.227034
Olfr1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1388,0.0,0.195086,0.286475,0.503452,0.830157,0.572658,0.116054,0.749253,0.503408
Olfr1389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1392,0.0,0.123758,0.023342,0.0,0.077152,0.075907,0.0,0.128438,0.031509
Olfr1393,0.0,0.094351,0.546701,0.0,0.078702,0.4946089999999999,0.0,0.026186,0.063971
Olfr1394,0.0,0.0,0.0,0.0,0.074467,0.0,0.0,0.0,0.0
Olfr1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1396,0.0,0.0,0.020409,0.0,0.0,0.073049,0.02092,0.0,0.119491
Olfr1397-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1398-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1401-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1407-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1409-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1415,0.0,0.144137,0.136241,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1416,0.0,0.0,0.0,0.0,0.017813,0.05233,0.021178,0.0,0.0
Olfr1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1419,0.124917,0.029297,0.07598,0.149014,0.166284,0.056793,0.028419,0.0,0.0
Olfr142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1420,0.0,0.0,0.464509,0.0,0.1057589999999999,0.0,0.0,0.167316,0.166006
Olfr1421-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1422-ps1,0.0,0.548108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1423,0.150708,0.048558,0.015347,0.12289,0.054043,0.08528,0.034459,0.065469,0.032472
Olfr1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1430-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1435-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1437,0.0,0.161636,0.052296,0.09351,0.133219,0.154456,0.187113,0.02268,0.055816
Olfr1438-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1439-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1440,0.008153,0.050025,0.044754,0.072898,0.013851,0.17731,0.13196,0.111698,0.068931
Olfr1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1452-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1455-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1456-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1459,0.016335,0.170289,0.274897,0.497845,0.328298,0.467057,0.113667,0.292022,0.160332
Olfr146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1460-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1464-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1468-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr147,0.0,0.039307,0.019238,0.051972,0.082417,0.081938,0.019722,0.08374,0.062509
Olfr1470-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1471,0.0,0.0,0.0,0.118666,0.0,0.02614,0.0,0.0,0.0
Olfr1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1473-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1476-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1478-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1479-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1481-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1482-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1483-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1485-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1486-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1488-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1489,0.046909,0.160093,0.100359,0.089587,0.032889,0.12321,0.109868,0.099337,0.058183
Olfr149,0.092078,0.139381,0.033321,0.090483,0.085661,0.341179,0.068944,0.494264,0.250957
Olfr1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1492-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1493-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1498-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr15,0.0,0.0,0.117596,0.0,0.0,0.0,0.0,0.0,0.014093
Olfr150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1503-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1505,0.0,0.0,0.0,0.023028,0.0,0.086904,0.0,0.044076,0.0
Olfr1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1532-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1535,0.0,0.0,0.0,0.0,0.040719,0.060522,0.0,0.220184,0.0
Olfr1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1542-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1543-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr155,0.0,0.0,0.0,0.0,0.0,0.033744,0.080292,0.0,0.0
Olfr1555-ps1,0.065264,0.068377,0.032848,0.028499,0.113735,0.026754,0.067575,0.114158,0.0
Olfr1556-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr156,0.076624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1564,0.028665,0.059711,0.05758,0.051869,0.083163,0.016267,0.0,0.016696,0.0
Olfr157,0.0,0.049555,0.046686,0.010988,0.0,0.204266,0.0,0.0,0.0
Olfr159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr161,0.050927,0.106577,0.084775,0.13171,0.152064,0.178954,0.030224,0.098569,0.096316
Olfr162-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr163-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr164,0.0,0.0,0.080308,0.0,0.0,0.0,0.0,0.0,0.0
Olfr165,0.0,0.0,0.0,0.0,0.054886,0.166125,0.0,0.056223,0.0
Olfr166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr173,0.0,0.0,0.068022,0.0,0.0,0.0,0.034949,0.029413,0.0
Olfr175-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr177,0.0,0.0,0.079702,0.0,0.0,0.0,0.0,0.0,0.0
Olfr178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr184-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr185-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr188-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr189-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr190,0.0,0.0,0.0,0.0,0.0,0.029348,0.0,0.0,0.0
Olfr191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr2,0.0,0.0,0.0,0.056683,0.018125,0.072391,0.021968,0.0,0.0
Olfr20,0.0,0.0,0.0,0.041846,0.0,0.119092,0.046979,0.0,0.0
Olfr200-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr204,0.352469,0.301976,0.678447,0.540968,0.658016,0.809235,0.393489,0.724327,0.634139
Olfr205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr210-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037489
Olfr213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr22-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr224,0.0,0.0,0.0,0.109607,0.155158,0.157266,0.0,0.0,0.0
Olfr225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr237-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr241-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr250,0.0,0.09337,0.090909,0.021701,0.133248,0.094215,0.0,0.027615,0.066155
Olfr251,0.0,0.0,0.022854,0.0,0.0,0.0,0.0,0.0,0.0
Olfr258-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr259,0.0,0.0,0.084673,0.101324,0.027966,0.071359,0.0,0.0,0.0
Olfr26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr260-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr267,0.0,0.0,0.0,0.0,0.03945,0.116129,0.0,0.0,0.0
Olfr268-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr269-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr271-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr274-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr277-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr278-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr279,0.017318,0.0,0.0,0.059546,0.0,0.02199,0.0,0.0,0.0
Olfr281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr286,0.517158,0.083424,0.097456,0.072119,0.175803,0.213805,0.079348,0.083155,0.124941
Olfr287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr289-ps1,5.262124,43.829501,33.448818,8.74133,21.718022,14.761173,10.495369,30.214215,12.994612
Olfr29-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr296-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr300-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr305,0.0,0.0,0.0,0.114897,0.0,0.0,0.0,0.028109,0.0
