symbol,SJ1,SJ10,SJ11,SJ12,SJ2,SJ3,SJ4,SJ5,SJ6,SJ7,SJ8,SJ9
Gm37354,0,0,0,0,0,0,1,0,0,0,0,0
Gm28631,0,0,0,0,0,0,0,0,0,0,0,0
Gm23792,0,0,0,0,0,0,0,0,0,0,0,0
Gm38157,0,0,0,0,0,0,0,0,2,1,1,0
Mir6896,0,0,0,0,0,0,0,0,0,0,0,0
Gm26788,0,0,0,0,0,0,1,3,0,0,0,0
A930005N03Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm37958,0,0,0,0,0,0,0,0,0,0,0,0
Gm37385,8,26,19,13,0,0,20,0,13,0,23,28
Gm5266,0,0,0,0,0,0,0,0,0,0,0,0
Gm3052,33,13,36,19,18,20,15,24,8,49,29,20
Gm37233,74,86,72,103,69,71,94,71,77,85,116,79
Mir5103,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc115,1901,1797,1979,2047,2062,1859,1829,1401,1716,2162,1671,1957
Gm28306,0,8,5,6,2,13,6,0,2,6,10,3
Imp4,1719,1628,1826,1934,2110,2082,2102,1713,2054,1839,1610,1954
Ptpn18,1828,931,1202,1145,2048,768,899,688,953,2112,1535,941
Gm28417,111,70,81,59,81,68,68,52,48,147,83,45
4930568A12Rik,6,8,0,4,4,9,0,4,4,6,11,3
Prss39,2,0,0,0,0,0,0,0,0,0,0,0
Gm28416,0,0,0,0,0,0,0,0,0,0,0,0
Cfc1,0,0,0,0,0,0,0,0,0,0,0,0
Gm28419,0,0,0,0,0,0,0,0,0,0,0,0
Prss40,0,0,0,0,0,0,0,0,0,0,0,0
1700101I19Rik,0,0,0,0,0,0,0,0,0,0,0,0
Amer3,0,0,3,3,2,2,0,0,2,0,0,0
Gm28418,0,0,0,0,0,0,0,0,0,0,0,0
Gm36984,0,0,0,0,0,0,0,0,0,0,0,0
Gm29730,0,0,0,0,0,0,0,0,0,0,0,0
AA619741,0,0,0,0,0,0,0,0,0,0,0,0
Arhgef4,101,115,198,225,95,140,128,124,163,186,239,153
Gm37224,0,0,0,0,0,0,0,0,0,0,0,0
Gm37845,0,0,0,0,0,0,0,0,0,0,0,0
Gm38336,18,8,20,10,9,12,4,18,6,48,34,8
Fam168b,6591,4418,4728,5163,6527,5495,5097,3840,4196,7959,9188,5346
Gm37127,5,10,8,0,10,12,13,5,1,5,21,1
Plekhb2,5148,4745,4945,6132,5107,5676,6067,4634,5431,5688,6579,5789
Gm19430,0,0,0,0,0,0,0,0,0,0,0,0
Gm37670,0,0,0,0,0,0,0,0,0,0,0,0
Gm8009,0,0,0,0,0,0,0,0,0,0,0,0
Gm38027,0,0,0,0,0,0,0,0,0,0,0,0
Gm25096,0,0,0,0,0,0,0,0,0,0,0,0
Gm37068,0,0,0,0,0,0,0,0,0,0,0,0
Gm25634,0,0,0,0,0,0,0,0,0,0,0,0
Gm28415,0,0,0,0,0,0,0,0,0,0,0,0
1110002O04Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm8022,0,0,0,0,0,0,0,0,0,0,0,0
Gm37146,0,0,0,0,0,0,0,0,0,0,0,0
Gm33222,0,0,0,0,0,0,0,0,0,0,0,0
4930535G08Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm38049,0,0,0,0,0,0,0,0,0,0,0,0
Hs6st1,1493,1443,1161,1231,1542,1469,1338,969,1003,1072,1277,1332
Gm37335,0,0,0,0,0,0,0,0,0,0,0,0
Gm33280,0,3,2,1,7,7,2,2,9,3,19,0
Uggt1,5330,5207,5905,5828,4767,6059,5808,4851,5644,4948,6602,5261
Mir6897,0,0,0,0,0,0,0,0,0,0,0,0
Neurl3,3538,2795,2974,3240,3315,2689,2993,2235,2463,3911,4207,3210
Arid5a,371,310,449,344,461,452,385,440,452,390,287,593
4930403P22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Kansl3,1138,945,1213,1190,1300,1240,1218,1099,1066,1308,1654,1012
Mir6898,0,0,0,0,0,0,0,0,0,0,0,0
Fer1l5,40,37,31,16,20,17,18,23,27,38,14,13
Lman2l,1013,529,872,979,1008,695,841,670,678,1056,1099,812
Cnnm4,469,381,310,377,369,317,418,317,286,379,378,320
Gm37909,4,0,4,0,7,2,0,3,2,9,13,0
Gm47280,0,0,0,0,0,0,0,0,0,0,0,0
Cnnm3,513,284,367,551,606,344,273,229,258,826,860,294
Gm38033,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd23,33,66,57,42,77,60,89,95,31,56,130,52
Gm42417,0,0,0,0,0,0,0,0,2,23,36,0
Ankrd39,160,172,113,192,137,158,224,97,157,169,112,141
Sema4c,348,890,1334,1323,391,1350,1641,1136,1457,346,326,964
D430040D24Rik,13,22,31,25,4,30,35,33,48,14,0,36
Fam178b,0,0,3,4,0,0,0,2,0,1,0,0
Gm6428,0,0,0,0,0,0,0,0,0,0,0,0
Gm24133,0,0,0,0,0,0,0,0,0,0,0,0
Cox5b,3378,3782,4108,4152,3799,3578,4229,3515,3552,3361,2701,4501
Actr1b,1854,1563,1479,1729,2364,1723,2554,1582,1788,2444,1945,1551
4933424G06Rik,2,0,0,0,2,0,0,0,0,0,0,1
Gm33533,0,0,0,0,0,0,3,0,0,0,0,0
Zap70,0,0,0,0,0,1,3,2,0,1,3,0
Gm18828,0,0,0,0,0,0,0,0,0,0,0,0
Tmem131,2260,2548,3145,2882,2177,3289,2835,2402,2636,2644,2643,2745
Gm37506,0,0,0,0,0,0,0,0,0,0,0,0
Gm38115,0,0,0,1,0,0,0,0,0,0,0,0
F830112A20Rik,3,0,0,0,0,0,0,0,0,0,0,0
Rpl12-ps1,0,0,0,0,0,0,0,0,0,0,0,0
n-R5s210,0,0,0,0,0,0,0,0,0,0,0,0
Vwa3b,0,0,0,1,0,0,0,0,0,0,0,0
Gm37020,0,0,0,0,0,0,0,0,0,0,0,0
Cnga3,0,0,0,0,0,0,0,0,0,0,0,0
1700074A21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Inpp4a,612,687,649,716,660,794,819,656,629,1045,1692,664
4930439A04Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm37135,0,0,0,0,0,0,0,0,0,0,0,0
Coa5,3316,3137,3717,3943,3140,4149,3806,3628,4011,2931,3248,3395
Unc50,1111,1231,1289,1437,1447,1339,1511,1113,1132,1270,1338,1429
Mgat4a,1497,376,511,703,1518,824,1105,629,767,1140,1083,669
4930594C11Rik,5,0,1,0,0,0,0,0,2,0,0,0
Gm43213,0,0,5,0,6,5,0,1,0,0,0,0
2010300C02Rik,17,2,5,8,15,21,43,3,5,3,27,8
4930556I23Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930470B04Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm19863,0,0,0,0,0,0,0,0,0,0,0,0
Tsga10,331,179,182,189,242,202,190,190,163,267,386,242
Gm26805,0,0,6,0,0,0,0,0,0,0,0,0
Lipt1,86,80,45,77,56,65,69,34,84,64,64,26
Mitd1,603,253,309,230,605,382,445,313,440,355,453,238
Mrpl30,1080,923,904,934,1208,974,1107,941,1185,1016,927,1048
Lyg2,0,0,0,0,0,0,0,0,0,0,0,0
Gm15457,0,0,0,0,0,0,0,0,0,0,0,0
Lyg1,0,0,0,0,0,0,0,0,0,0,0,0
Gm23409,0,0,0,0,0,0,0,0,0,0,0,0
Txndc9,1915,1696,2090,2128,1981,1961,2136,2020,2209,2142,2649,1985
Eif5b,4156,3000,3044,3841,3374,3345,3893,3215,3085,2531,4444,3305
Rev1,745,542,558,535,607,734,683,538,582,724,789,488
Gm37062,0,1,0,0,1,0,0,0,0,4,0,0
Gm5099,0,0,0,0,0,0,0,0,0,0,0,0
Aff3,0,0,0,2,0,0,1,0,3,2,1,0
Gm16150,3,0,0,0,0,0,0,0,0,0,0,4
Gm16151,0,0,0,0,0,0,0,0,0,0,0,0
Gm16152,0,0,0,0,0,0,0,0,0,0,0,0
Gm34727,0,0,0,0,0,0,0,0,0,0,0,0
Gm38135,0,0,0,0,0,0,0,0,0,0,0,0
2610300A13Rik,0,0,0,0,0,0,0,0,0,0,0,0
Lonrf2,0,0,0,0,0,0,0,0,0,0,0,0
Chst10,4,0,5,3,1,12,12,7,3,1,0,6
Gm37707,0,0,0,0,0,0,0,0,0,0,0,0
Gm6621,0,0,0,0,0,0,0,0,0,0,0,0
Nms,0,0,0,0,0,0,0,0,0,0,0,0
Pdcl3,1422,1286,1499,1611,1500,1401,1651,1344,1345,1656,1508,1451
Gm37309,14,6,14,7,24,29,36,29,20,28,30,26
Gm37821,0,0,0,0,0,0,0,0,0,0,0,0
Gm37091,40,48,77,45,39,78,56,29,58,30,72,47
Mir6349,0,0,0,0,0,0,0,0,0,0,0,0
Npas2,15,0,3,0,22,2,3,26,4,73,13,3
Gm20428,0,0,0,0,0,0,0,0,0,0,0,0
Gm3617,0,0,0,4,0,0,0,1,0,0,0,0
Rpl31,5718,4689,5096,5269,6541,5136,5326,4430,4997,5997,3096,5495
Tbc1d8,497,627,688,570,581,624,480,322,351,939,934,627
Gm37265,0,0,0,0,0,0,0,0,0,0,0,0
Gm24826,0,0,0,0,0,0,0,0,0,0,0,0
Gm24826,0,0,0,0,0,0,0,0,0,0,0,0
Cnot11,976,844,670,799,1051,853,850,607,580,1031,1297,939
Gm15832,73,125,160,204,87,312,309,140,211,187,152,198
Snord89,0,0,0,0,0,0,0,0,0,0,0,0
Rnf149,7009,14564,16095,16505,7154,16321,16852,14786,16970,8933,9862,16194
Gm23722,0,0,38,13,0,0,51,0,0,0,39,0
Gm5100,0,0,0,0,0,0,2,0,3,0,0,0
Creg2,350,292,473,500,261,488,367,475,590,331,501,490
D930019O06Rik,5,7,17,24,2,2,7,22,32,13,0,24
Rfx8,7,0,0,0,0,0,3,0,0,0,0,0
Gm3646,0,0,0,0,0,0,0,0,0,0,0,0
1700066B17Rik,0,0,0,0,0,0,0,0,0,0,0,0
Map4k4,3265,2448,2964,3576,3053,3618,3357,3040,3331,4500,5208,2801
4930456G14Rik,0,0,0,0,2,0,0,0,0,0,0,0
Il1r2,9,15,4,2,28,7,34,2,10,24,45,4
Gm16894,0,0,0,0,0,0,0,0,4,0,0,0
Gm37347,0,0,0,0,0,0,0,0,0,0,0,0
Il1r1,12,109,147,138,14,142,123,110,133,17,41,135
Gm38070,60,39,48,41,56,50,88,49,51,48,120,75
Il1rl2,53,451,378,339,43,600,533,550,506,101,153,388
Gm17970,0,4,0,3,0,1,0,1,7,1,0,0
Il1rl1,78,0,4,0,92,7,100,27,15,16,21,0
Il18r1,0,0,0,0,0,0,0,0,0,0,0,0
Il18rap,210,28,25,62,191,205,77,41,96,137,206,42
Gm35801,0,0,0,0,0,0,0,0,0,0,0,0
Slc9a4,18,21,19,12,16,27,13,8,5,7,16,13
Gm37435,0,0,0,0,0,0,0,0,0,0,0,0
Slc9a2,7,3,0,0,1,0,2,0,1,0,0,1
Gm37623,0,0,0,0,0,0,0,0,0,0,0,0
Gm37915,0,0,0,2,0,0,0,9,0,8,0,0
Mfsd9,115,134,126,123,122,97,126,120,131,132,167,128
Tmem182,0,1,0,1,0,4,1,0,1,0,0,1
Gm5973,0,0,0,0,0,0,0,0,0,0,0,0
4930448I06Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm28634,0,0,0,0,0,0,0,0,0,0,0,0
Gm29260,0,0,0,0,0,0,0,0,0,0,0,0
Gm5267,0,0,0,0,0,0,0,0,0,0,0,0
Gm8176,0,0,0,0,0,0,0,0,0,0,0,0
Gm9915,0,0,0,0,0,0,0,0,0,0,0,0
Gm29664,0,0,0,0,0,0,0,0,0,0,0,0
Gm28175,0,0,0,0,0,0,0,0,0,0,0,0
Gm28140,0,0,0,0,0,0,0,0,0,0,0,0
Gm37047,0,0,0,0,0,0,0,0,0,0,0,0
Pantr1,0,0,0,0,0,0,0,0,0,0,0,0
4930420N18Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm20646,0,0,0,0,0,0,0,0,0,0,0,0
Pou3f3,0,0,3,6,0,0,1,1,1,0,0,0
Pantr2,0,0,0,0,0,0,0,0,0,0,0,0
Dalir,0,0,0,0,0,0,0,0,0,0,0,0
Mrps9,794,786,909,917,992,763,898,673,759,972,984,873
Gm23126,0,0,0,0,0,0,0,0,0,0,0,0
Gpr45,0,0,4,0,0,0,0,1,20,0,0,0
Gm24001,0,0,0,0,0,0,0,0,0,0,0,0
Tgfbrap1,1627,1268,1309,1358,1631,1593,1331,1119,1117,2168,2761,1389
Gm28782,0,0,0,0,0,0,0,0,0,0,0,0
8430432A02Rik,2,0,0,5,1,0,10,3,0,0,13,0
AI597479,444,462,458,488,433,474,491,385,400,505,466,453
Fhl2,10,6,13,11,12,11,11,4,11,18,14,8
Gm8210,2,1,0,0,2,1,0,1,1,1,0,2
Gm29040,0,0,0,0,0,0,0,0,0,0,0,0
Gm29610,1,0,0,1,0,1,2,0,1,1,0,1
Gm29041,0,0,0,0,0,0,0,0,0,0,0,0
Nck2,731,362,539,636,743,445,561,503,529,526,590,428
Gm37536,0,0,0,0,2,0,2,0,0,0,0,0
Gm38228,6,0,0,3,0,19,0,0,5,7,0,0
1500015O10Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm29155,0,0,0,0,0,0,0,0,0,1,0,0
Gm29157,0,3,0,0,2,0,0,0,0,0,0,0
Gm29156,8,3,2,0,0,5,0,1,1,0,0,0
Uxs1,685,679,678,460,929,655,862,543,623,945,943,787
Gm16103,4,0,0,0,3,0,0,0,0,2,0,0
Gm19587,0,0,0,0,0,0,0,0,0,0,0,0
Gm8241,0,0,0,0,0,0,0,0,0,0,0,0
Gm26352,0,0,0,0,0,0,0,0,0,0,0,0
Gm24180,0,0,0,0,0,0,0,0,0,0,0,0
Tpp2,3090,3549,2904,2944,2842,3649,3501,3031,3373,2475,2945,3261
Mettl21c,0,1,0,1,0,14,0,0,0,0,0,1
Gm15838,0,0,0,0,0,0,0,0,0,0,0,0
Gm8251,0,0,0,0,0,0,0,0,1,3,0,0
Tex30,333,280,233,236,324,340,308,280,268,218,221,260
Gm29247,0,0,0,0,0,0,0,0,0,7,0,0
Kdelc1,579,393,345,412,527,452,516,319,453,512,578,470
Bivm,191,294,218,172,261,142,259,181,309,350,313,320
Ercc5,302,219,247,211,276,222,274,208,203,373,383,530
Mettl21e,0,0,0,0,0,0,0,0,0,0,0,0
Gm15833,0,0,0,0,0,0,0,0,0,0,0,0
Gm5700,0,0,0,0,0,0,0,0,0,0,0,0
Gm28893,2,0,0,0,0,0,0,0,0,0,1,0
Txn-ps1,0,0,0,0,0,0,0,0,0,0,0,1
Gulp1,2,0,0,1,0,0,0,0,0,0,5,1
Gm37626,0,0,0,0,0,0,0,0,0,0,0,0
Gm16102,0,0,0,0,0,0,0,0,0,0,0,0
4930521E06Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm38110,101,132,116,145,73,102,178,75,107,115,176,92
Gm3489,0,0,0,0,0,0,0,0,0,0,0,0
Gm19480,0,0,0,0,0,0,0,0,0,0,0,0
Gm3496,0,0,0,0,0,0,0,0,0,0,0,0
Gm5268,0,0,0,0,0,0,0,0,0,0,0,0
Col3a1,166,146,245,255,44,129,103,122,167,128,142,179
Gm47302,0,0,0,0,0,0,0,0,0,0,0,0
Col5a2,163,274,260,248,121,262,165,163,160,298,417,299
Gm38211,0,0,0,0,0,0,0,0,0,0,0,3
Gm8296,0,0,0,0,0,0,3,0,1,1,0,0
Gm7063,0,0,0,0,0,0,0,0,0,0,0,0
Gm8304,0,0,0,0,0,0,0,0,0,0,0,0
Gm23216,0,0,0,0,0,0,0,0,0,0,0,0
Gm23974,0,0,0,0,0,0,0,0,0,0,0,0
Gm8307,0,0,0,0,0,0,0,0,0,0,0,0
Gm23984,0,0,0,0,0,0,0,0,0,0,0,0
Wdr75,1040,480,888,714,771,1060,686,734,659,643,766,533
Gm28906,2,2,0,2,1,0,0,0,0,7,17,0
Gm5526,4,0,4,2,0,22,6,18,16,10,0,10
Gm5269,0,0,0,0,0,0,0,0,0,0,0,0
Gm18303,0,0,0,0,0,0,0,0,0,0,0,0
Slc40a1,2314,351,566,479,2167,590,509,440,555,3999,4714,435
Gm9496,0,0,0,0,0,0,0,0,0,0,0,0
Rpl23a-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Gm3852,0,0,0,0,0,0,0,0,0,0,0,0
Stk-ps2,0,0,0,0,0,0,0,0,0,0,0,0
Gm18849,0,0,0,0,0,0,0,0,0,0,0,0
Dnah7b,0,0,0,5,0,0,0,0,0,0,0,0
n-R5s211,0,0,0,0,0,0,0,0,0,0,0,0
Gm8326,0,2,3,1,1,1,0,1,1,0,1,0
Dnah7c,3,0,0,0,1,0,0,7,0,1,0,0
Slc39a10,720,116,215,201,616,179,172,208,301,425,578,120
Gm28151,9,8,7,0,4,5,9,2,1,14,18,8
Gm37393,0,0,0,0,0,0,0,0,0,0,0,0
Gm28527,1,0,0,2,0,0,0,0,0,0,2,0
Gm28825,0,0,0,0,0,0,0,0,0,0,0,0
Gm28826,4,0,0,0,0,0,0,0,0,0,0,0
Gm4852,0,0,0,0,1,0,0,0,0,0,0,0
Gm38090,0,0,0,0,0,0,0,0,0,0,0,0
Mir6350,0,0,0,0,0,0,0,0,0,0,0,0
Gm18117,0,0,0,0,0,0,0,0,0,0,0,0
Gm37196,0,0,0,0,0,0,0,0,0,0,0,0
Gm8337,1,2,0,0,2,0,1,1,1,1,2,1
Gm22419,0,0,0,0,0,0,0,0,0,0,0,0
Gm23829,0,0,0,0,0,0,0,0,0,0,0,0
Gm19206,0,0,0,0,0,0,0,0,0,0,0,0
Gm5974,0,0,0,0,0,0,0,0,0,0,0,0
Gm23240,0,0,0,0,0,0,0,0,0,0,0,0
Gm28830,0,0,0,0,0,0,0,0,0,0,0,0
Gm8354,0,0,0,0,0,0,0,0,0,0,0,0
Gm19124,0,0,0,0,0,0,0,0,0,0,0,0
Gm8357,0,0,0,0,0,0,0,0,0,0,0,0
Gm22693,0,0,0,0,0,0,0,0,0,0,0,0
Gm28740,0,0,0,0,0,0,0,0,0,0,0,0
Gm8367,0,0,0,0,0,0,0,0,0,0,0,0
C230029F24Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm6757,0,0,0,0,0,0,0,0,0,0,0,0
Gm3605,0,0,0,0,0,0,0,0,0,0,0,0
Gm28388,0,0,0,0,0,0,0,0,0,0,0,0
Gm8384,0,0,0,0,0,0,0,0,0,0,0,0
4933411E06Rik,5,5,13,0,6,9,3,2,4,3,1,2
Gm8391,0,0,0,0,0,0,0,0,0,0,0,0
Gm27330,0,0,0,0,0,0,0,0,0,0,0,0
Gm29665,0,0,0,0,0,0,0,0,0,0,0,0
Gm20118,0,0,0,0,0,0,0,0,0,0,0,0
Gm25843,0,0,0,0,0,0,0,0,0,0,0,0
Gm28321,4,0,0,0,0,1,2,3,2,2,0,0
Tmeff2,5,3,3,2,0,3,2,2,0,0,0,1
Gm28322,0,0,0,0,0,0,0,0,0,0,0,0
Gm25736,0,0,0,0,0,0,0,0,0,0,0,0
Gm28319,0,0,0,0,0,0,0,0,0,0,0,0
Gm28320,0,0,0,0,0,0,0,0,0,0,0,0
Gm29325,0,0,0,0,0,0,0,0,0,0,0,0
9330175M20Rik,0,0,0,0,0,0,0,0,0,0,0,0
Cavin2,10,29,1,7,8,17,27,7,7,3,10,19
Gm5253,0,0,0,0,0,0,0,0,0,0,0,0
1700072G22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Nabp1,1527,868,913,1102,1438,1112,1051,1019,1169,1161,1434,747
Gm17767,7,9,8,11,7,9,13,2,1,1,0,20
Gm37535,0,0,0,0,0,0,0,0,0,0,0,0
Gm28055,0,0,0,0,0,0,0,0,0,0,6,0
Myo1b,319,2003,2150,3206,314,3072,2210,2103,2605,479,365,2229
Gm29453,0,0,0,0,0,0,0,0,0,0,0,0
Gm28323,0,0,0,0,0,0,0,0,0,0,0,0
Gm8419,0,0,0,0,0,0,0,0,0,0,0,0
Gm27607,0,0,0,0,0,0,0,0,0,0,0,0
Gm8420,0,1,0,0,2,0,3,1,0,1,4,2
Stat4,290,277,353,389,282,312,288,233,233,298,475,285
Gm28177,0,0,0,0,2,0,7,0,4,0,0,0
Gm3940,0,0,0,0,0,0,0,0,0,0,0,0
Gm31812,3,2,0,2,1,0,0,0,1,14,0,2
Stat1,7442,2050,3419,3392,7151,4413,4623,5607,6431,3152,3730,2179
Gm18301,0,0,0,3,0,0,0,0,0,0,0,0
Gls,3384,2496,2649,2813,3341,3587,3760,2701,2940,3722,5206,2877
Gm5975,0,0,0,0,0,0,0,0,0,0,0,0
Gm23460,0,0,0,0,0,0,0,0,0,0,0,0
Nab1,3387,3007,3256,3747,3476,4191,3883,3465,4023,3291,4297,3229
Gm5976,0,2,0,0,2,0,0,2,2,1,13,0
Rps27a-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Gm553,0,0,0,0,0,0,0,0,0,3,0,0
Gm28178,0,0,0,3,0,0,0,1,1,0,0,0
Gm5527,0,0,1,0,4,0,0,1,2,0,0,0
Nemp2,263,108,150,137,274,110,159,112,130,273,329,107
Gm37242,8,7,6,2,5,4,4,1,2,18,15,4
Mfsd6,1949,1244,1209,1238,1829,1497,1616,882,1039,2958,3387,1505
Gm29670,0,0,0,0,0,0,0,0,0,0,0,0
Gm28650,0,0,0,0,0,0,0,0,0,0,0,0
Inpp1,971,177,202,388,655,339,499,244,489,499,317,533
Hibch,386,457,363,441,366,439,550,334,362,469,565,456
Gm16107,0,0,0,0,0,0,0,0,0,0,0,0
1700019D03Rik,0,3,5,0,0,0,3,0,2,6,0,2
Mstn,0,0,0,0,0,0,0,0,0,0,0,0
Gm24349,0,0,0,0,0,0,0,0,0,0,0,0
1700019A02Rik,4,0,0,0,0,0,0,0,0,0,0,0
Pms1,160,144,161,91,166,109,129,78,88,150,235,177
Gm28777,0,0,0,0,0,0,0,0,0,0,0,0
Ormdl1,858,560,601,664,752,617,644,484,563,725,790,682
Gm28778,0,0,0,0,5,0,0,3,0,0,0,0
Osgepl1,119,126,68,117,137,73,120,78,88,106,197,113
Gm28551,5,0,0,0,0,17,0,0,0,0,30,0
Gm18800,0,0,0,0,0,0,0,0,0,0,0,0
Asnsd1,1742,1439,1517,1768,1825,1633,1825,1317,1492,1796,2145,1656
Gm28779,0,0,0,0,0,0,0,0,0,0,0,0
Gm6799,0,0,0,0,0,0,0,0,0,0,0,0
Gm6801,0,0,0,0,0,0,0,0,0,0,0,0
Dnah7a,0,0,0,0,0,0,0,0,25,1,0,0
Gm25240,0,0,0,0,0,0,0,0,0,0,0,0
Stk17b,2489,2739,2479,2673,2521,3420,3263,2321,2328,3517,4542,3008
Gm37863,0,0,0,0,0,0,0,0,0,0,0,0
Hecw2,58,3,11,7,6,8,11,66,34,0,23,2
Mir7681,0,0,0,0,0,0,0,0,0,0,0,0
Gm24251,0,0,0,0,0,0,0,0,0,0,0,0
Gm37633,0,3,2,0,0,0,3,1,0,0,8,3
Gm25829,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc150,8,0,1,0,4,0,0,0,2,5,4,0
Gtf3c3,733,555,619,678,760,674,599,566,694,701,876,733
Gm34066,0,0,0,0,0,0,0,0,0,0,0,0
Pgap1,786,527,640,659,732,566,464,340,581,1276,1971,565
Gm36955,8,12,0,11,5,10,2,2,11,4,0,4
Gm19637,0,0,6,0,0,0,0,0,0,0,0,0
Ankrd44,1379,802,960,924,1197,801,1097,694,1001,1912,2304,966
4930444A19Rik,0,0,0,0,0,0,0,0,0,1,2,0
Gm37370,0,0,0,8,0,0,0,0,0,0,4,0
Gm24053,0,0,0,0,0,0,0,0,0,0,0,0
A130048G24Rik,0,0,0,0,0,0,0,0,0,0,0,0
Sf3b1,8075,6500,7331,7300,7786,8633,8009,6075,7620,9131,11597,6851
E330011M16Rik,2,0,1,6,9,0,0,0,5,0,0,0
Coq10b,419,455,507,589,390,683,629,579,620,353,474,602
Gm17971,1,5,3,6,4,0,10,3,3,5,20,1
Hspd1,5508,5843,6144,6098,5239,7501,7798,6196,7010,4118,5063,5997
Hspe1,1959,2173,2494,2675,1990,2368,2701,2267,2663,1856,1735,2432
Gm5147,0,0,0,0,0,0,0,0,0,0,0,0
Gm16581,0,0,1,2,0,7,0,0,0,1,1,0
Mob4,1212,1016,924,1293,1360,1104,1092,983,1184,1066,1365,1288
Gm6822,3,0,0,0,0,0,0,0,0,0,0,1
Rftn2,46,120,42,38,36,94,94,26,19,80,73,53
Gm10561,2,4,0,19,1,10,33,4,4,0,0,0
Mars2,392,271,247,194,361,376,310,267,287,413,362,256
Boll,0,0,0,0,0,0,0,0,0,0,0,0
Gm8292,6,0,1,2,2,5,8,4,2,5,2,4
Gm29138,0,0,0,0,0,0,0,0,0,0,0,0
Gm8531,0,0,0,0,0,0,0,0,0,0,0,0
Plcl1,9,0,6,0,16,0,5,4,5,21,30,2
Gm38056,2,0,6,1,5,2,16,1,7,23,0,0
Gm6644,0,0,0,0,0,0,0,0,0,0,0,0
Gm37382,0,0,0,0,0,0,0,0,0,0,0,0
9130227L01Rik,3,0,0,0,0,0,0,5,0,0,0,1
Gm36986,0,0,0,0,0,0,0,0,0,0,0,0
1700003I22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm28900,0,0,0,0,0,0,0,0,0,0,0,0
Gm28240,0,0,0,0,0,0,0,0,0,0,0,0
Hsfy2,0,0,0,0,0,0,0,0,0,0,0,0
Satb2,17,17,20,42,31,16,39,16,17,38,27,38
9130024F11Rik,1,0,1,0,8,1,0,1,0,3,0,0
Gm4081,0,0,0,0,0,0,0,0,0,0,0,0
Gm23943,0,0,0,0,0,0,0,0,0,0,0,0
1700126A01Rik,0,0,0,0,0,0,0,0,0,0,0,0
BC055402,0,0,0,0,0,0,0,0,0,0,0,0
Gm5254,0,0,0,0,0,0,0,0,0,0,0,0
4930558J18Rik,41,8,6,14,32,3,20,10,11,13,40,4
1700066M21Rik,334,242,341,248,296,323,160,169,434,456,387,254
Tyw5,281,219,231,229,248,349,243,224,223,238,256,235
Maip1,413,365,331,376,372,401,389,347,307,336,286,387
Gm22371,0,0,0,0,0,0,0,0,0,0,0,0
Gm24014,0,0,0,0,0,0,0,0,0,0,0,0
Gm8581,0,0,0,0,0,0,0,0,0,0,0,0
Gm37373,12,7,11,12,3,1,2,6,12,2,0,4
Gm17929,0,0,0,0,0,0,0,0,0,0,0,0
Spats2l,5,0,3,0,0,0,0,0,1,0,0,0
Gm17234,0,0,0,0,0,0,0,0,0,0,0,0
Kctd18,366,253,331,315,399,385,321,273,250,484,712,417
Sgo2a,1108,191,248,329,1023,286,278,241,279,749,879,220
Aox1,24,169,142,228,54,175,126,153,192,62,106,180
Aox3,4,0,0,0,0,0,0,0,0,0,0,0
Gm24548,0,0,0,0,0,0,0,0,0,0,0,0
Aox4,2,0,0,0,3,0,0,0,0,0,0,0
Gm15759,3,0,0,7,0,0,0,0,0,0,0,1
Aox2,11,5,10,10,18,4,9,17,20,0,6,1
Gm37607,20,18,29,35,25,40,69,22,23,25,61,36
Bzw1,9361,6933,7518,8377,8352,8448,8558,7163,8173,7399,8606,7926
Clk1,2202,1913,1843,1941,2196,2543,2279,1533,1665,3279,3662,2119
Ppil3,408,401,370,424,400,667,454,377,370,400,288,462
Nif3l1,418,744,600,770,502,707,739,447,548,449,329,639
Orc2,806,651,560,869,762,619,714,706,740,552,628,731
Gm23966,0,0,0,0,0,0,0,0,0,0,0,0
Gm15834,1,2,2,11,3,3,9,0,5,6,13,8
Fam126b,387,326,282,480,250,291,231,219,348,285,384,239
Ndufb3,732,935,1361,1393,885,923,1028,892,1090,824,898,1049
Gm29389,0,0,0,0,1,0,0,0,0,0,0,0
